steamid,appid,playtime_forever,playtime_2weeks
76561198071904038,1778820,0,NA
76561198032973579,389730,878.55,NA
76561198032973579,1778820,219.98333333333332,34.6
76561198146711787,1778820,131.46666666666667,8.866666666666667
76561198380307969,389730,3718.7833333333333,NA
76561198380307969,1778820,241.81666666666666,18.583333333333332
76561198287699208,389730,0,NA
76561198287699208,1778820,0,NA
76561198162035450,389730,179.5,NA
76561198162035450,1778820,106.4,4.15
76561198395407056,389730,161.85,NA
76561198395407056,1778820,166.41666666666666,8.5
76561198410061989,389730,32,NA
76561198410061989,1778820,127.18333333333334,14.016666666666667
76561198842193001,389730,12.45,NA
76561198842193001,1778820,71.21666666666667,NA
76561198029170751,389730,505.1666666666667,NA
76561198029170751,1778820,354.9,24.033333333333335
76561197987328213,389730,0,NA
76561197987328213,1778820,0,NA
76561198976431168,389730,247.18333333333334,NA
76561198976431168,1778820,76.25,1.6833333333333333
76561198115332725,389730,13.216666666666667,NA
76561198115332725,1778820,291.71666666666664,10.133333333333333
76561198033769199,389730,346.8666666666667,NA
76561198033769199,1778820,41.46666666666667,NA
76561198041062970,389730,189.28333333333333,NA
76561198041062970,1778820,45.9,2.9166666666666665
76561198063993053,389730,103.18333333333334,NA
76561198063993053,1778820,57.28333333333333,0.8833333333333333
76561198246414216,389730,8.933333333333334,NA
76561198246414216,1778820,22.283333333333335,NA
76561198225682688,389730,8.466666666666667,NA
76561198225682688,1778820,25.683333333333334,NA
76561198451553612,389730,1434.7166666666667,1.3
76561198451553612,1778820,211.68333333333334,21.933333333333334
76561199309091763,1778820,38.78333333333333,NA
76561198921970304,1778820,0,NA
76561198070426332,389730,0,NA
76561198070426332,1778820,0,NA
76561198072130225,1778820,150.95,11.566666666666666
76561198097463614,1778820,69.01666666666667,1.6
76561198311622028,389730,184.6,NA
76561198311622028,1778820,49.95,6.216666666666667
76561198987614105,389730,5.55,NA
76561198987614105,1778820,66.63333333333334,3.75
76561198814098727,1778820,228.75,19.65
76561197962507076,389730,94.16666666666667,NA
76561197962507076,1778820,133.48333333333332,NA
76561198092977429,389730,201.18333333333334,NA
76561198092977429,1778820,150.46666666666667,14.75
76561198829400597,1778820,18.333333333333332,NA
76561198278094062,389730,37.93333333333333,NA
76561198278094062,1778820,365.78333333333336,NA
76561198058188146,389730,123.2,NA
76561198058188146,1778820,183.9,15.35
76561198849867390,389730,35.7,NA
76561198849867390,1778820,42.4,0.2833333333333333
76561198443426219,1778820,173.28333333333333,0.26666666666666666
76561198234333496,389730,18.366666666666667,NA
76561198234333496,1778820,117.43333333333334,NA
76561198009792846,389730,595.4,NA
76561198009792846,1778820,229.06666666666666,0.5333333333333333
76561199080763077,389730,3.8,NA
76561199080763077,1778820,48.18333333333333,NA
76561198245434904,389730,1912.4166666666667,NA
76561198245434904,1778820,311.4,3.683333333333333
76561198355604555,389730,15.283333333333333,NA
76561198355604555,1778820,55.45,4.866666666666666
76561198086465244,389730,1157.8,NA
76561198086465244,1778820,177.95,0.6166666666666667
76561198398165939,389730,3357.35,NA
76561198398165939,1778820,439.71666666666664,54.53333333333333
76561198021816014,389730,0.3333333333333333,NA
76561198021816014,1778820,17.966666666666665,NA
76561198110806414,1778820,261.21666666666664,7.65
76561198110806414,389730,7.966666666666667,NA
76561198095787057,1778820,144.4,20.866666666666667
76561198119650089,389730,764.7666666666667,NA
76561198119650089,1778820,208.76666666666668,NA
76561198249976982,389730,19.833333333333332,NA
76561198249976982,1778820,38.016666666666666,NA
76561198059671306,389730,1431.6,NA
76561198059671306,1778820,366.9166666666667,39.75
76561198138127354,389730,2.316666666666667,NA
76561198138127354,1778820,31,NA
76561198156850307,389730,136.25,NA
76561198156850307,1778820,153.26666666666668,22.133333333333333
76561198892687684,389730,899.0333333333333,NA
76561198892687684,1778820,148,3.55
76561198855882977,389730,75.91666666666667,NA
76561198855882977,1778820,113.4,13.55
76561198128048430,389730,94.48333333333333,NA
76561198128048430,1778820,252.75,3.5166666666666666
76561197977693510,1778820,47.03333333333333,NA
76561198151127535,389730,1439.8333333333333,NA
76561198151127535,1778820,184.03333333333333,19.25
76561198212167641,389730,173.23333333333332,NA
76561198212167641,1778820,39.833333333333336,4.533333333333333
76561198121074678,389730,0,NA
76561198121074678,1778820,0,NA
76561198804867695,389730,40.81666666666667,NA
76561198804867695,1778820,320.68333333333334,53.7
76561198333846783,389730,645.0333333333333,0.6166666666666667
76561198333846783,1778820,94.91666666666667,NA
76561198155631285,389730,1971.5166666666667,NA
76561198155631285,1778820,422.6166666666667,39.016666666666666
76561198035450356,389730,383.8666666666667,0.5
76561198035450356,1778820,494.7,65.3
76561198289091263,1778820,9.266666666666667,NA
76561198259377920,389730,721.9833333333333,NA
76561198259377920,1778820,284.56666666666666,28.1
76561198283428669,1778820,7.75,NA
76561198041088562,389730,2643.6,NA
76561198041088562,1778820,299.48333333333335,47.25
76561199120248590,1778820,38.5,NA
76561198117773151,389730,11.55,NA
76561198117773151,1778820,31.866666666666667,NA
76561198980650134,1778820,241.45,NA
76561198079933032,389730,1718.3166666666666,NA
76561198079933032,1778820,192.46666666666667,NA
76561197995726554,389730,173.66666666666666,NA
76561197995726554,1778820,224.38333333333333,14.45
76561198040477445,1778820,162.7,NA
76561198345498293,389730,1874.7166666666667,NA
76561198345498293,1778820,325.2,32.333333333333336
76561198076369194,389730,31.25,NA
76561198076369194,1778820,31.566666666666666,NA
76561198847815161,1778820,84.83333333333333,NA
76561198315413986,1778820,97.96666666666667,NA
76561198445065825,389730,1552.1666666666667,NA
76561198445065825,1778820,126.38333333333334,17.85
76561198958498103,389730,0,NA
76561198958498103,1778820,0,NA
76561198243240350,1778820,75.2,2.9166666666666665
76561198077808958,389730,1166.4166666666667,NA
76561198077808958,1778820,20.8,0.36666666666666664
76561198015759254,389730,0,NA
76561198015759254,1778820,0,NA
76561199002369760,389730,247.61666666666667,NA
76561198046586912,389730,3128.8333333333335,NA
76561198046586912,1778820,281.45,16.283333333333335
76561198119915501,389730,71.11666666666666,NA
76561198119915501,1778820,77.4,7.233333333333333
76561198025542868,1778820,11.766666666666667,NA
76561198041953900,1778820,55.75,10.416666666666666
76561198399651314,389730,42.68333333333333,NA
76561198399651314,1778820,108.66666666666667,1.05
76561198362786990,389730,0,NA
76561198362786990,1778820,0,NA
76561198029074588,389730,0,NA
76561198029074588,1778820,0,NA
76561198182141918,389730,477.1,NA
76561198182141918,1778820,141.41666666666666,2.85
76561198082032148,389730,3372.5,NA
76561198082032148,1778820,236.18333333333334,2.3833333333333333
76561198859796817,1778820,31.133333333333333,0.016666666666666666
76561198007206677,389730,1104.8166666666666,NA
76561198007206677,1778820,165.85,23.05
76561198438251278,1778820,17.766666666666666,NA
76561198406604257,389730,4.266666666666667,NA
76561198406604257,1778820,107.55,7.966666666666667
76561199184804031,389730,310.01666666666665,NA
76561199184804031,1778820,384.2,48.3
76561198123050028,389730,0,NA
76561198123050028,1778820,0,NA
76561198039215138,1778820,69.78333333333333,NA
76561198354697135,1778820,135.7,17.333333333333332
76561198315112377,389730,360.3,NA
76561198315112377,1778820,147.83333333333334,2.55
76561198077522093,389730,27.516666666666666,NA
76561198077522093,1778820,105.01666666666667,NA
76561198834203130,1778820,30.75,NA
76561198196059190,1778820,356.7,8.216666666666667
76561198023559895,389730,58.516666666666666,NA
76561198023559895,1778820,60.21666666666667,0.9166666666666666
76561198088498937,1778820,60.766666666666666,2.1333333333333333
76561198071251044,389730,265.18333333333334,NA
76561198071251044,1778820,96.51666666666667,8.05
76561198169017137,389730,2932.7166666666667,NA
76561198169017137,1778820,259.3,20.433333333333334
76561197991488516,389730,1223.5666666666666,NA
76561197991488516,1778820,289.51666666666665,25.016666666666666
76561198025657970,1778820,45.21666666666667,1.5333333333333334
76561199390244089,1778820,125.11666666666666,1.5333333333333334
76561197972505752,389730,1026.2833333333333,NA
76561197972505752,1778820,149.8,9.333333333333334
76561198973177769,389730,0,NA
76561199012204673,389730,1523.6666666666667,NA
76561199012204673,1778820,241.18333333333334,24.05
76561199090752172,389730,7.3,NA
76561199090752172,1778820,51.13333333333333,NA
76561198083640136,389730,0,NA
76561198083640136,1778820,0,NA
76561199200537276,389730,28.433333333333334,NA
76561199200537276,1778820,45.45,0.75
76561198386602631,389730,25.8,NA
76561198386602631,1778820,267.45,42.15
76561198071952515,1778820,99.96666666666667,2.566666666666667
76561199000439528,389730,725.3166666666667,NA
76561199000439528,1778820,402.76666666666665,40.233333333333334
76561198331174787,389730,7181.833333333333,1.4333333333333333
76561198331174787,1778820,186.3,6.1
76561199249301648,1778820,119.73333333333333,NA
76561198444673086,389730,1149.3833333333334,NA
76561198444673086,1778820,168.56666666666666,6.35
76561198065020504,389730,4.3,NA
76561198065020504,1778820,437.78333333333336,69.33333333333333
76561198108047119,1778820,151.08333333333334,0.5666666666666667
76561198108047119,389730,46.5,NA
76561198123071207,389730,2440.9,NA
76561198123071207,1778820,233.3,14.966666666666667
76561198011094722,1778820,92.33333333333333,6.55
76561198047250498,389730,1480.35,NA
76561198047250498,1778820,468.8333333333333,98.81666666666666
76561198284542634,1778820,107.68333333333334,14.216666666666667
76561198004392224,389730,461.78333333333336,NA
76561198004392224,1778820,215.7,8.7
76561198348070183,1778820,0,NA
76561199118674914,389730,62.1,NA
76561198065658626,389730,339.15,NA
76561198065658626,1778820,104.06666666666666,NA
76561198175093930,389730,0,NA
76561198175093930,1778820,0,NA
76561198044156801,389730,522.9833333333333,NA
76561198044156801,1778820,118.66666666666667,1.65
76561198051821297,1778820,84.16666666666667,NA
76561198062793274,389730,2284.766666666667,NA
76561198062793274,1778820,157.88333333333333,29.116666666666667
76561198093921378,389730,5.566666666666666,NA
76561198093921378,1778820,85.55,NA
76561198813429573,389730,335.98333333333335,NA
76561198813429573,1778820,95.05,1.6166666666666667
76561198026783474,389730,100.43333333333334,NA
76561198026783474,1778820,36.9,NA
76561198870251892,389730,157.48333333333332,NA
76561198870251892,1778820,257.35,11.216666666666667
76561198092317764,389730,40.483333333333334,NA
76561198092317764,1778820,138.5,8.25
76561198430942093,389730,0,NA
76561198430942093,1778820,0,NA
76561198053190067,1778820,95.71666666666667,NA
76561198289621719,389730,44.61666666666667,NA
76561198289621719,1778820,4.433333333333334,NA
76561198039008960,1778820,81.08333333333333,3.2
76561198006229548,389730,1656.9333333333334,NA
76561198006229548,1778820,261.3666666666667,26.433333333333334
76561198117789506,389730,77.28333333333333,NA
76561198117789506,1778820,29.683333333333334,6.35
76561198068683290,389730,61,NA
76561198068683290,1778820,46.43333333333333,NA
76561198272723150,389730,1002.85,NA
76561198272723150,1778820,165.2,NA
76561198311366473,389730,113.26666666666667,NA
76561198185830277,389730,143.28333333333333,NA
76561198185830277,1778820,253.68333333333334,16.983333333333334
76561198046393003,389730,2270.5666666666666,NA
76561198111174305,389730,1807.2333333333333,NA
76561198111174305,1778820,100.21666666666667,12.216666666666667
76561199367626516,389730,1104.0833333333333,NA
76561199367626516,1778820,475.3333333333333,49.56666666666667
76561198840236312,389730,194.3,NA
76561198840236312,1778820,8.2,3.2
76561198043374231,389730,82.13333333333334,NA
76561198043374231,1778820,59.61666666666667,NA
76561197967347623,389730,1197.9333333333334,NA
76561197967347623,1778820,88.8,NA
76561198087584559,389730,1.1,NA
76561198087584559,1778820,149.15,14.383333333333333
76561198013638663,389730,137.51666666666668,NA
76561198013638663,1778820,146.93333333333334,1.5166666666666666
76561198119863270,389730,2.2,NA
76561198119863270,1778820,31.266666666666666,NA
76561198027507070,389730,254.96666666666667,NA
76561198027507070,1778820,104.21666666666667,NA
76561198026613014,389730,0,NA
76561198026613014,1778820,0,NA
76561198047661194,1778820,46.75,NA
76561198045453649,389730,24.4,NA
76561198045453649,1778820,24.183333333333334,NA
76561198802181335,389730,345.9,NA
76561198802181335,1778820,97.83333333333333,1.0333333333333334
76561198027142170,1778820,0,NA
76561199056519214,389730,73.11666666666666,NA
76561199056519214,1778820,50.71666666666667,NA
76561198106721132,389730,214.21666666666667,NA
76561198106721132,1778820,409.3333333333333,3.816666666666667
76561198301621974,389730,326.98333333333335,NA
76561198301621974,1778820,333.8,47.53333333333333
76561198034885237,389730,30.133333333333333,NA
76561198034885237,1778820,21.55,0.03333333333333333
76561198870395007,389730,1692.15,NA
76561198870395007,1778820,376.3,0.08333333333333333
76561198312174222,389730,0,NA
76561198312174222,1778820,45.35,2.6666666666666665
76561198061058964,1778820,84.11666666666666,NA
76561198394735626,1778820,41.733333333333334,NA
76561198082858198,389730,179.7,NA
76561198082858198,1778820,182.28333333333333,14.333333333333334
76561199407693823,1778820,178.01666666666668,27.25
76561197980534694,1778820,212.65,NA
76561198931140410,389730,154.51666666666668,2.0166666666666666
76561198089693921,1778820,173.78333333333333,12.6
76561198277347689,389730,20.133333333333333,NA
76561198277347689,1778820,90.21666666666667,11.383333333333333
76561198106825346,389730,276.5,NA
76561198106825346,1778820,67.9,9.716666666666667
76561198072401671,389730,37.55,NA
76561198072401671,1778820,83.6,NA
76561198064278030,389730,140.85,NA
76561198064278030,1778820,34.31666666666667,NA
76561198169960270,1778820,0,NA
76561198169960270,389730,0,NA
76561198008086309,1778820,555.7166666666667,58.983333333333334
76561198371655230,1778820,22.716666666666665,NA
76561197964754824,1778820,105,7.233333333333333
76561198327832574,389730,0,NA
76561198327832574,1778820,0,NA
76561198447278845,389730,539.6333333333333,NA
76561198447278845,1778820,33.56666666666667,NA
76561198047130475,389730,8.85,NA
76561198047130475,1778820,34.65,NA
76561198064835869,389730,2.783333333333333,1.1333333333333333
76561198064835869,1778820,110.8,19.05
76561198444792484,389730,20.9,NA
76561198444792484,1778820,30.816666666666666,NA
76561198251976528,389730,546.5166666666667,NA
76561198251976528,1778820,386.75,21.05
76561198141623285,389730,117.63333333333334,NA
76561198141623285,1778820,38.333333333333336,NA
76561198037857701,389730,785.7,NA
76561198037857701,1778820,160.58333333333334,0.2833333333333333
76561198112348569,389730,1105.25,NA
76561198112348569,1778820,176.33333333333334,10.083333333333334
76561198094067099,389730,316.18333333333334,NA
76561198094067099,1778820,49.583333333333336,7.883333333333334
76561198059073660,1778820,17.233333333333334,NA
76561198013781892,389730,210.95,NA
76561198013781892,1778820,60.166666666666664,NA
76561198431747825,389730,9.866666666666667,NA
76561198431747825,1778820,113.2,1.0666666666666667
76561198347486744,1778820,157.06666666666666,NA
76561197981019378,389730,12.633333333333333,NA
76561197981019378,1778820,63.916666666666664,5.816666666666666
76561199003714731,389730,29.916666666666668,NA
76561199003714731,1778820,270.48333333333335,22.033333333333335
76561198109715319,389730,297.8,NA
76561198109715319,1778820,234.11666666666667,0.7833333333333333
76561198391598828,389730,1575.5166666666667,NA
76561198391598828,1778820,258.06666666666666,4.483333333333333
76561197992297097,389730,132.45,NA
76561197992297097,1778820,241.01666666666668,33.5
76561198361892158,1778820,0,NA
76561198361892158,389730,0,NA
76561198278746702,389730,95.35,NA
76561198278746702,1778820,172.26666666666668,17.483333333333334
76561198210125025,389730,50.7,NA
76561198210125025,1778820,163.18333333333334,NA
76561198094134996,389730,18.633333333333333,NA
76561198094134996,1778820,30.116666666666667,NA
76561198358959391,389730,654.0333333333333,NA
76561198358959391,1778820,114.08333333333333,7.483333333333333
76561198978187201,389730,432.78333333333336,NA
76561198978187201,1778820,81.66666666666667,10.25
76561198068419815,1778820,233.4,23.733333333333334
76561198045786215,389730,0,NA
76561198045786215,1778820,0,NA
76561198026837067,389730,698.4666666666667,NA
76561198026837067,1778820,249.55,2.4
76561198368913226,1778820,31.85,NA
76561198298041568,1778820,121.83333333333333,1.3
76561198979843821,1778820,144.8,NA
76561198243637738,1778820,14.933333333333334,NA
76561198104118989,389730,1855.1,NA
76561198104118989,1778820,242.95,14.433333333333334
76561198175467713,389730,12.416666666666666,NA
76561198175467713,1778820,101.95,12.833333333333334
76561198051252744,389730,53.46666666666667,NA
76561198051252744,1778820,24.783333333333335,NA
76561198062489193,389730,0,NA
76561198062489193,1778820,0,NA
76561198215725324,389730,38.016666666666666,NA
76561198215725324,1778820,26.35,NA
76561198067649164,1778820,59.43333333333333,NA
76561198421424973,389730,2170.483333333333,NA
76561198421424973,1778820,268.28333333333336,3.533333333333333
76561198132663098,1778820,28.6,NA
76561198044391776,389730,2355.65,3.466666666666667
76561198044391776,1778820,211.13333333333333,24.2
76561198118428137,389730,0,NA
76561198118428137,1778820,0,NA
76561198025825739,389730,719.7,NA
76561198025825739,1778820,190.48333333333332,NA
76561197990464878,389730,95.06666666666666,NA
76561197990464878,1778820,170.6,3.933333333333333
76561198297561121,389730,526.4666666666667,NA
76561198297561121,1778820,222.8,17.216666666666665
76561198038598982,1778820,40.416666666666664,NA
76561198046294593,389730,2346.5,NA
76561198046294593,1778820,360.8333333333333,13.9
76561198043988351,389730,332.4,NA
76561198043988351,1778820,259.53333333333336,19.266666666666666
76561198388179727,389730,4441.166666666667,NA
76561198388179727,1778820,471.0833333333333,33.56666666666667
76561199012025654,389730,150.31666666666666,NA
76561199012025654,1778820,42.93333333333333,3.3
76561198838637312,389730,502.21666666666664,NA
76561198838637312,1778820,283.73333333333335,11.05
76561198072263019,389730,38.9,NA
76561198072263019,1778820,71.78333333333333,NA
76561197965500634,389730,156.2,NA
76561197965500634,1778820,140.76666666666668,2.8333333333333335
76561198366803144,389730,406.28333333333336,NA
76561198366803144,1778820,190.65,5.066666666666666
76561198123666206,1778820,6.1,NA
76561198114246152,1778820,19.683333333333334,NA
76561199242561260,1778820,17.566666666666666,1.4166666666666667
76561198176867751,389730,1881.7,NA
76561198176867751,1778820,204.56666666666666,NA
76561198046710527,389730,3311.35,NA
76561198046710527,1778820,346.71666666666664,19.566666666666666
76561198371299994,1778820,25.466666666666665,NA
76561198058151216,1778820,87.13333333333334,3.4
76561198886812143,389730,96.41666666666667,NA
76561198886812143,1778820,150.51666666666668,NA
76561198188109757,389730,1397.1166666666666,NA
76561198188109757,1778820,158.21666666666667,26.033333333333335
76561198163200354,389730,1170.4,NA
76561198163200354,1778820,81.5,2.7
76561198238404484,389730,1014.8333333333334,NA
76561198238404484,1778820,237.08333333333334,30.983333333333334
76561198396815576,389730,0,NA
76561198396815576,1778820,0,NA
76561198011308335,389730,2618.8,NA
76561198011308335,1778820,216.76666666666668,1.8333333333333333
76561198062472358,389730,0,NA
76561198062472358,1778820,0,NA
76561198402945948,389730,46.166666666666664,NA
76561198402945948,1778820,66.95,6.45
76561198275156540,389730,10507.05,NA
76561198275156540,1778820,684.6,71.2
76561198101316060,389730,76.31666666666666,0.75
76561198101316060,1778820,117.66666666666667,5
76561198345899803,389730,4808.816666666667,NA
76561198345899803,1778820,711.4333333333333,60
76561199014368494,1778820,231.28333333333333,NA
76561199014368494,389730,106.85,NA
76561198162586677,389730,984.4166666666666,NA
76561198162586677,1778820,280.78333333333336,1.1333333333333333
76561198135707483,389730,11.266666666666667,NA
76561198135707483,1778820,32.9,NA
76561198182825429,389730,163.55,NA
76561198182825429,1778820,363.05,34.21666666666667
76561198868353250,389730,565.1666666666666,NA
76561198868353250,1778820,208.51666666666668,7.416666666666667
76561198419864456,1778820,70.08333333333333,0.35
76561198393721795,389730,0,NA
76561198393721795,1778820,0,NA
76561198305332410,1778820,66.81666666666666,NA
76561198305332410,389730,95.21666666666667,NA
76561198093439387,389730,44.266666666666666,NA
76561198093439387,1778820,170.2,14.5
76561198977186281,1778820,39.55,NA
76561198261350345,389730,601.2666666666667,NA
76561198261350345,1778820,211.35,31.183333333333334
76561198170277685,389730,259.5,NA
76561198170277685,1778820,91.35,5.416666666666667
76561198060523513,389730,37.7,NA
76561198060523513,1778820,32.53333333333333,1.5833333333333333
76561198330330482,1778820,35.6,NA
76561198126883388,1778820,10.133333333333333,NA
76561197994360725,389730,0,NA
76561197994360725,1778820,0,NA
76561199576056218,1778820,305.05,26.666666666666668
76561197972814516,389730,123.23333333333333,NA
76561197972814516,1778820,144.48333333333332,NA
76561198312299587,389730,933.2666666666667,NA
76561198312299587,1778820,537.95,62.63333333333333
76561199301311886,389730,140.05,NA
76561199301311886,1778820,32.18333333333333,1.2166666666666666
76561199132201388,389730,199.18333333333334,NA
76561199132201388,1778820,236,23.416666666666668
76561198342045327,389730,18.433333333333334,NA
76561198342045327,1778820,57.083333333333336,NA
76561198288231864,1778820,337.31666666666666,68.98333333333333
76561198288231864,389730,99.71666666666667,NA
76561198168778767,389730,22.733333333333334,NA
76561198168778767,1778820,137.38333333333333,NA
76561197976678209,389730,4736.75,NA
76561197976678209,1778820,384.03333333333336,28.566666666666666
76561198037301199,389730,648.5166666666667,NA
76561198037301199,1778820,300.9166666666667,24.016666666666666
76561199003081478,389730,155.41666666666666,NA
76561199003081478,1778820,164.01666666666668,20.933333333333334
76561198890512717,1778820,141.21666666666667,10.333333333333334
76561198053641484,389730,0,NA
76561198053641484,1778820,0,NA
76561198199444899,389730,1369.5166666666667,NA
76561198199444899,1778820,338.45,44.516666666666666
76561198049262167,389730,680.0833333333334,NA
76561198049262167,1778820,207.7,9.916666666666666
76561198372848380,1778820,38.86666666666667,NA
76561198372848380,389730,10.333333333333334,NA
76561199040192411,389730,0,NA
76561199040192411,1778820,0,NA
76561199003502068,389730,1019.3833333333333,0.7
76561199003502068,1778820,130.56666666666666,21.216666666666665
76561198043926265,389730,370.7,NA
76561198043926265,1778820,89.4,NA
76561198087261080,389730,128.95,NA
76561198087261080,1778820,109.28333333333333,5.9
76561198155099789,389730,1904.8666666666666,NA
76561198155099789,1778820,204.8,11.95
76561197962479248,389730,16.433333333333334,NA
76561197962479248,1778820,69.3,4.833333333333333
76561198142138140,389730,2.816666666666667,1.05
76561198142138140,1778820,200.41666666666666,17.85
76561198006647784,1778820,63.8,NA
76561198318113560,389730,0,NA
76561198318113560,1778820,123.31666666666666,4.233333333333333
76561198113133441,1778820,59.916666666666664,3.316666666666667
76561198030334270,389730,0,NA
76561198030334270,1778820,0,NA
76561199036134586,389730,404.53333333333336,NA
76561199036134586,1778820,129.16666666666666,2.7
76561198022161281,389730,448,NA
76561198022161281,1778820,714.8333333333334,24.6
76561198010370368,389730,807.5333333333333,NA
76561198010370368,1778820,116.9,NA
76561198439686114,389730,17.15,NA
76561198439686114,1778820,60.71666666666667,NA
76561198061480029,389730,10.25,NA
76561198061480029,1778820,53.483333333333334,4.233333333333333
76561198007514858,389730,2208.0666666666666,NA
76561198007514858,1778820,359.1333333333333,0.16666666666666666
76561198313548114,389730,843.7166666666667,NA
76561198313548114,1778820,122.96666666666667,NA
76561198043957009,389730,211.33333333333334,NA
76561198043957009,1778820,205.78333333333333,8.383333333333333
76561198074250659,389730,19.383333333333333,NA
76561198074250659,1778820,110.11666666666666,10.716666666666667
76561197978077649,389730,1609.5833333333333,NA
76561197978077649,1778820,189.73333333333332,17.1
76561198079755789,389730,0,NA
76561198079755789,1778820,0,NA
76561198020848411,389730,4291.9,NA
76561198020848411,1778820,149.66666666666666,6.05
76561199003243402,389730,608.65,NA
76561199003243402,1778820,189.36666666666667,26.4
76561197981797898,389730,879.55,NA
76561197981797898,1778820,229.88333333333333,12.416666666666666
76561198101017069,389730,16.2,NA
76561198101017069,1778820,54.016666666666666,10.833333333333334
76561198981845433,389730,2117.5333333333333,NA
76561198195007030,389730,7.3,NA
76561198195007030,1778820,48.333333333333336,NA
76561198060437455,389730,713.9,NA
76561198060437455,1778820,193.61666666666667,NA
76561198082520246,389730,239.15,NA
76561198082520246,1778820,218.15,2.3833333333333333
76561198298146844,389730,2262.7833333333333,NA
76561198298146844,1778820,142.46666666666667,34.45
76561198192383130,389730,72.76666666666667,NA
76561198192383130,1778820,99.05,NA
76561198053240804,389730,101.23333333333333,0.55
76561198053240804,1778820,260.3833333333333,21.25
76561197972201429,389730,13.883333333333333,NA
76561197972201429,1778820,61.583333333333336,NA
76561198873544632,389730,38.95,NA
76561198873544632,1778820,88.1,8.883333333333333
76561199423882193,1778820,0,NA
76561199423882193,389730,0,NA
76561198289419747,1778820,54.13333333333333,NA
76561198083347879,389730,923.3833333333333,NA
76561198083347879,1778820,285.15,51.666666666666664
76561198139167094,389730,2291.2166666666667,NA
76561198139167094,1778820,110,4.583333333333333
76561198061355140,389730,125.81666666666666,NA
76561198061355140,1778820,59.45,2.566666666666667
76561198179482295,389730,6.183333333333334,NA
76561198179482295,1778820,56.61666666666667,0.9666666666666667
76561198315223543,389730,23.4,NA
76561198315223543,1778820,49.18333333333333,1.65
76561198140319039,1778820,12.583333333333334,NA
76561198167883239,389730,50.21666666666667,NA
76561198167883239,1778820,129.38333333333333,1.2666666666666666
76561198878605533,389730,1312.2166666666667,NA
76561198878605533,1778820,380.01666666666665,9.533333333333333
76561198014330336,389730,20.366666666666667,NA
76561199165585973,389730,0.9833333333333333,NA
76561199165585973,1778820,80.6,3.8666666666666667
76561199037047526,389730,27.233333333333334,NA
76561199037047526,1778820,123.55,5.133333333333334
76561198380914139,389730,0,NA
76561198380914139,1778820,0,NA
76561197993371794,389730,592.1666666666666,NA
76561197993371794,1778820,185.78333333333333,NA
76561198044455602,389730,106.36666666666666,NA
76561198044455602,1778820,80.33333333333333,NA
76561198255412680,1778820,22.2,2.35
76561198179105394,1778820,110.21666666666667,NA
76561198078386458,389730,0,NA
76561198078386458,1778820,0,NA
76561199025947915,389730,23,NA
76561199025947915,1778820,36.833333333333336,NA
76561198209606571,389730,162.93333333333334,NA
76561198209606571,1778820,186.75,35.81666666666667
76561198077326076,389730,2322.25,0.05
76561198077326076,1778820,154.58333333333334,21.55
76561198859960151,1778820,191.73333333333332,6.533333333333333
76561197975328013,389730,0,NA
76561197975328013,1778820,0,NA
76561198007799082,389730,338.4166666666667,NA
76561198007799082,1778820,126.81666666666666,22.683333333333334
76561198043819455,389730,609.55,NA
76561198043819455,1778820,123.05,10.3
76561198123002101,389730,47.9,NA
76561198123002101,1778820,73.53333333333333,9.466666666666667
76561198253560656,1778820,351.0833333333333,14.25
76561198414263649,389730,349.53333333333336,0.016666666666666666
76561198414263649,1778820,95.1,24.416666666666668
76561198396685209,389730,1857.75,NA
76561198396685209,1778820,326.7,NA
76561198404764433,389730,500,NA
76561198404764433,1778820,119.7,18.85
76561198140011961,389730,19.3,NA
76561198140011961,1778820,102.25,7.45
76561198164382848,1778820,19.716666666666665,NA
76561198282717367,389730,303.43333333333334,NA
76561198282717367,1778820,117.61666666666666,0.43333333333333335
76561198184396726,1778820,58.516666666666666,NA
76561198178965327,389730,77.88333333333334,NA
76561198178965327,1778820,103.36666666666666,NA
76561198963697734,389730,3258.5,1.1
76561198963697734,1778820,371.1,37.333333333333336
76561197968232733,389730,0,NA
76561197968232733,1778820,0,NA
76561198046255961,389730,113.45,NA
76561198046255961,1778820,49.55,0.31666666666666665
76561198222215856,389730,849.4833333333333,NA
76561198222215856,1778820,108.06666666666666,NA
76561199559538884,1778820,115.15,NA
76561198350684475,389730,2559.2166666666667,NA
76561198350684475,1778820,174.31666666666666,37.266666666666666
76561198057577347,389730,333.8833333333333,NA
76561198057577347,1778820,289.71666666666664,18.783333333333335
76561198274785998,389730,171.71666666666667,NA
76561198274785998,1778820,274.81666666666666,28.95
76561198084641941,389730,0,NA
76561198084641941,1778820,0,NA
76561198900008866,389730,1002.3333333333334,NA
76561198900008866,1778820,504.1,54.4
76561198215287367,1778820,39.96666666666667,NA
76561198301289784,389730,1942.1,NA
76561198301289784,1778820,321.3333333333333,21.75
76561198092609615,389730,85.65,NA
76561198092609615,1778820,163.93333333333334,17.3
76561198031842894,389730,2393.366666666667,NA
76561198031842894,1778820,195.23333333333332,4.683333333333334
76561198011522738,389730,221.93333333333334,NA
76561198011522738,1778820,245.3,NA
76561198799320119,389730,139.73333333333332,NA
76561198799320119,1778820,201.55,10.9
76561198056340470,389730,0,NA
76561198056340470,1778820,301.15,28.3
76561198372738388,389730,12.933333333333334,NA
